cell,dataset,detector,score,result_role,risk_event,mask_definition,aspect_ratio_source,eligible_instance_definition,ar_threshold,alpha,delta,family_id,candidate_index,target_coverage,threshold,threshold_source,fit_instances,fit_realized_instance_coverage,fixed_sequence_state,certified,selected,calib_mean_image_risk,risk_ucb_calib,hb_pvalue_calib,calib_nonempty_image_prop,calib_mean_instance_cov,calib_realized_instance_coverage,calib_images,calib_eligible_instances,calib_retained,mean_image_risk_audit,nonempty_image_prop,mean_instance_cov,median_instance_cov,audit_realized_instance_coverage,audit_images,audit_eligible_instances,audit_retained,empirical_instance_risk_audit,empirical_instance_risk_cluster_ci_lo,empirical_instance_risk_cluster_ci_hi,audit_used_for_selection,formal_guarantee_unit,protocol_sha256,matched_sha256,universe_id_sha256,risk_event_curve_sha256,note,human_noise_interpretation
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.03,9,1.0,-0.9848531316587387,D_cal-fit_only,12071,1.0,CERTIFIED,True,True,0.020712398307067382,0.026244399723475025,0.003887029853713335,0.6233766233766234,0.6233766233766234,1.0,3003,14092,14092,0.021490743536550845,0.6237288135593221,0.6237288135593221,1.0,1.0,5900,27244,27244,0.01600352371164293,0.013373884937146892,0.018977315290215156,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,0,0.1,-1.919105981418312e-05,D_cal-fit_only,12071,0.10007455886007788,CERTIFIED,True,False,0.000666000666000666,0.002233196804465377,4.367241703760916e-63,0.1694971694971695,0.059186067871682464,0.10105024127164348,3003,14092,1424,0.0011864406779661016,0.1688135593220339,0.05734835603118203,0.0,0.09407575980032301,5900,27244,2563,0.0027311744049941474,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,1,0.2,-4.6855909016874087e-05,D_cal-fit_only,12071,0.20006627454229145,CERTIFIED,True,False,0.001998001998001998,0.00412171574353143,7.732377570286677e-57,0.2510822510822511,0.12024190352912927,0.20344876525688335,3003,14092,2867,0.0022069960331770645,0.2535593220338983,0.11816076105362992,0.0,0.1964102187637645,5900,27244,5351,0.0035507381797794803,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,2,0.3,-8.66942121089398e-05,D_cal-fit_only,12071,0.300057990224505,CERTIFIED,True,False,0.004245754245754246,0.007108001720024848,2.2609551500199507e-48,0.321012321012321,0.17940532225187486,0.31017598637524835,3003,14092,4371,0.0030151087142612563,0.32101694915254236,0.17693502130237818,0.0,0.3011305241521069,5900,27244,8204,0.0031691857630424185,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,3,0.4,-0.0001419010864855963,D_cal-fit_only,12071,0.40004970590671857,CERTIFIED,True,False,0.004395604395604396,0.007514555133994184,1.1393653046388474e-47,0.37662337662337664,0.23825505866017815,0.41271643485665627,3003,14092,5816,0.003548421338779771,0.37271186440677967,0.23115256385584163,0.0,0.39718837175157834,5900,27244,10821,0.003049625727751594,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,4,0.5,-0.00022720504128703745,D_cal-fit_only,12071,0.5000414215889322,CERTIFIED,True,False,0.005083805083805084,0.008333325472308972,1.6363581564499905e-45,0.4219114219114219,0.2975244047462376,0.52206925915413,3003,14092,7357,0.004150297704999889,0.4171186440677966,0.2854321307078373,0.0,0.49831155483776246,5900,27244,13576,0.0030936947554507954,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,5,0.6,-0.000360735788012545,D_cal-fit_only,12071,0.6000331372711457,CERTIFIED,True,False,0.006176627605199034,0.009538765569847951,1.824697932699434e-42,0.46087246087246087,0.3490880207010133,0.6268095373261425,3003,14092,8833,0.005876561330197869,0.4598305084745763,0.34349796818989703,0.0,0.6025179856115108,5900,27244,16415,0.00371611331099604,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,6,0.7,-0.0005826212335073852,D_cal-fit_only,12071,0.699942009775495,CERTIFIED,True,False,0.006895931449502878,0.01033357081490699,1.0869434398100868e-40,0.5031635031635031,0.4081417630382483,0.7271501561169458,3003,14092,10247,0.007403561710704928,0.5016949152542373,0.40244011483001446,0.11805555555555555,0.7015856702393187,5900,27244,19114,0.0040807784869729,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,7,0.8,-0.0010262045491112872,D_cal-fit_only,12071,0.8000165686355729,CERTIFIED,True,False,0.006915287880562367,0.01033357081490688,1.0869434398100868e-40,0.5424575424575424,0.4702671940545226,0.8225943797899518,3003,14092,11592,0.010059650708564134,0.5440677966101695,0.4691330344802634,0.5,0.8058655116722948,5900,27244,21955,0.005329082213618766,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,8,0.9,-0.0022824616464527385,D_cal-fit_only,12071,0.9000082843177865,CERTIFIED,True,False,0.009071462156376492,0.013073044845309413,4.4725922534109053e-35,0.5814185814185814,0.5395498666303983,0.9156968492761851,3003,14092,12904,0.012178360752536187,0.5816949152542373,0.5397238839004792,0.7777777777777778,0.9057774188812215,5900,27244,24677,0.006645864570247599,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.05,9,1.0,-0.9848531316587387,D_cal-fit_only,12071,1.0,CERTIFIED,True,True,0.020712398307067382,0.026244399723475025,5.06864624525471e-16,0.6233766233766234,0.6233766233766234,1.0,3003,14092,14092,0.021490743536550845,0.6237288135593221,0.6237288135593221,1.0,1.0,5900,27244,27244,0.01600352371164293,0.013554109824640665,0.019034426127243632,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,0,0.1,-1.919105981418312e-05,D_cal-fit_only,12071,0.10007455886007788,CERTIFIED,True,False,0.000666000666000666,0.002233196804465377,5.923867642982041e-133,0.1694971694971695,0.059186067871682464,0.10105024127164348,3003,14092,1424,0.0011864406779661016,0.1688135593220339,0.05734835603118203,0.0,0.09407575980032301,5900,27244,2563,0.0027311744049941474,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,1,0.2,-4.6855909016874087e-05,D_cal-fit_only,12071,0.20006627454229145,CERTIFIED,True,False,0.001998001998001998,0.00412171574353143,2.054914331060571e-125,0.2510822510822511,0.12024190352912927,0.20344876525688335,3003,14092,2867,0.0022069960331770645,0.2535593220338983,0.11816076105362992,0.0,0.1964102187637645,5900,27244,5351,0.0035507381797794803,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,2,0.3,-8.66942121089398e-05,D_cal-fit_only,12071,0.300057990224505,CERTIFIED,True,False,0.004245754245754246,0.007108001720024848,1.0947503030863212e-114,0.321012321012321,0.17940532225187486,0.31017598637524835,3003,14092,4371,0.0030151087142612563,0.32101694915254236,0.17693502130237818,0.0,0.3011305241521069,5900,27244,8204,0.0031691857630424185,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,3,0.4,-0.0001419010864855963,D_cal-fit_only,12071,0.40004970590671857,CERTIFIED,True,False,0.004395604395604396,0.007514555133994184,6.70623182455417e-114,0.37662337662337664,0.23825505866017815,0.41271643485665627,3003,14092,5816,0.003548421338779771,0.37271186440677967,0.23115256385584163,0.0,0.39718837175157834,5900,27244,10821,0.003049625727751594,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,4,0.5,-0.00022720504128703745,D_cal-fit_only,12071,0.5000414215889322,CERTIFIED,True,False,0.005083805083805084,0.008333325472308972,4.511803670473746e-111,0.4219114219114219,0.2975244047462376,0.52206925915413,3003,14092,7357,0.004150297704999889,0.4171186440677966,0.2854321307078373,0.0,0.49831155483776246,5900,27244,13576,0.0030936947554507954,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,5,0.6,-0.000360735788012545,D_cal-fit_only,12071,0.6000331372711457,CERTIFIED,True,False,0.006176627605199034,0.009538765569847951,7.641071369242312e-107,0.46087246087246087,0.3490880207010133,0.6268095373261425,3003,14092,8833,0.005876561330197869,0.4598305084745763,0.34349796818989703,0.0,0.6025179856115108,5900,27244,16415,0.00371611331099604,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,6,0.7,-0.0005826212335073852,D_cal-fit_only,12071,0.699942009775495,CERTIFIED,True,False,0.006895931449502878,0.01033357081490699,2.0121870955604403e-104,0.5031635031635031,0.4081417630382483,0.7271501561169458,3003,14092,10247,0.007403561710704928,0.5016949152542373,0.40244011483001446,0.11805555555555555,0.7015856702393187,5900,27244,19114,0.0040807784869729,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,7,0.8,-0.0010262045491112872,D_cal-fit_only,12071,0.8000165686355729,CERTIFIED,True,False,0.006915287880562367,0.01033357081490688,2.0121870955604403e-104,0.5424575424575424,0.4702671940545226,0.8225943797899518,3003,14092,11592,0.010059650708564134,0.5440677966101695,0.4691330344802634,0.5,0.8058655116722948,5900,27244,21955,0.005329082213618766,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,8,0.9,-0.0022824616464527385,D_cal-fit_only,12071,0.9000082843177865,CERTIFIED,True,False,0.009071462156376492,0.013073044845309413,1.019423247503961e-96,0.5814185814185814,0.5395498666303983,0.9156968492761851,3003,14092,12904,0.012178360752536187,0.5816949152542373,0.5397238839004792,0.7777777777777778,0.9057774188812215,5900,27244,24677,0.006645864570247599,,,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
C,DIOR-R,rotated_rtmdet_s,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,0.1,C|tta_neg_circular_var|geometry_normalized_severe|alpha=0.1,9,1.0,-0.9848531316587387,D_cal-fit_only,12071,1.0,CERTIFIED,True,True,0.020712398307067382,0.026244399723475025,3.1931160242044287e-66,0.6233766233766234,0.6233766233766234,1.0,3003,14092,14092,0.021490743536550845,0.6237288135593221,0.6237288135593221,1.0,1.0,5900,27244,27244,0.01600352371164293,0.013515443449958083,0.0191051956782,False,complete_evaluation_image,d88e0d4f3866ced04efc6e06dfb10ea55502bf409d827cb8b2eb7d048492a8e5,91d4b372e5340a4849af680d82a3973be0999b2778e89375116067fa6009ea2e,2291ba32cf0e9826e9aaae8db04550f5393d9827c1ea1a281f2f4efabd14b522,80d86a5f72e70405fe4a49db87aad61e6aea20a26af0ad1c5745bfd646d1e5cb,preregistered native/GT-free score-menu image-level HB LTT,geometry-normalized event remains primary; 1.5-2deg mean budgets are label-noise-aware; human disagreement is not a correction term
